Country,Pollutant,Year,Unit,Value
Switzerland,Greenhouse gases,1999,Tonnes of CO2 equivalent,53580.156
Switzerland,Greenhouse gases,2000,Tonnes of CO2 equivalent,52889.124
Switzerland,Greenhouse gases,2001,Tonnes of CO2 equivalent,54428.304
Switzerland,Greenhouse gases,2002,Tonnes of CO2 equivalent,52938.185
Switzerland,Greenhouse gases,2003,Tonnes of CO2 equivalent,54022.305
Switzerland,Greenhouse gases,2004,Tonnes of CO2 equivalent,54653.874
Switzerland,Greenhouse gases,2005,Tonnes of CO2 equivalent,55299.173
Switzerland,Greenhouse gases,2006,Tonnes of CO2 equivalent,54990.569
Switzerland,Greenhouse gases,2007,Tonnes of CO2 equivalent,53076.988
Switzerland,Greenhouse gases,2008,Tonnes of CO2 equivalent,54492.872
Switzerland,Greenhouse gases,2009,Tonnes of CO2 equivalent,53036.005
Switzerland,Greenhouse gases,2010,Tonnes of CO2 equivalent,54669.668
Switzerland,Greenhouse gases,2011,Tonnes of CO2 equivalent,50552.382
Switzerland,Greenhouse gases,2012,Tonnes of CO2 equivalent,51901.42
Switzerland,Greenhouse gases,2013,Tonnes of CO2 equivalent,52785.699
Switzerland,Greenhouse gases,2014,Tonnes of CO2 equivalent,48845.033
Switzerland,Greenhouse gases,2015,Tonnes of CO2 equivalent,48355.484
Switzerland,Greenhouse gases,2016,Tonnes of CO2 equivalent,48631.378
Switzerland,Greenhouse gases,2017,Tonnes of CO2 equivalent,47754.08
Switzerland,Greenhouse gases,2018,Tonnes of CO2 equivalent,46256.926
Switzerland,Greenhouse gases,2019,Tonnes of CO2 equivalent,45973.87
Switzerland,Greenhouse gases,2020,Tonnes of CO2 equivalent,43290.994
Switzerland,Greenhouse gases,1990,Index,100
Switzerland,Greenhouse gases,1991,Index,103.561
Switzerland,Greenhouse gases,1992,Index,103.128
Switzerland,Greenhouse gases,1993,Index,98.374
Switzerland,Greenhouse gases,1994,Index,96.494
Switzerland,Greenhouse gases,1995,Index,98.236
Switzerland,Greenhouse gases,1996,Index,99.548
Switzerland,Greenhouse gases,1997,Index,97.394
Switzerland,Greenhouse gases,1998,Index,100.318
Switzerland,Greenhouse gases,1999,Index,100.026
Switzerland,Greenhouse gases,2000,Index,98.736
Switzerland,Greenhouse gases,2001,Index,101.609
Switzerland,Greenhouse gases,2002,Index,98.828
Switzerland,Greenhouse gases,2003,Index,100.851
Switzerland,Greenhouse gases,2004,Index,102.03
Switzerland,Greenhouse gases,2005,Index,103.235
Switzerland,Greenhouse gases,2006,Index,102.659
Switzerland,Greenhouse gases,2007,Index,99.087
Switzerland,Greenhouse gases,2008,Index,101.73
Switzerland,Greenhouse gases,2009,Index,99.01
Switzerland,Greenhouse gases,2010,Index,102.06
Switzerland,Greenhouse gases,2011,Index,94.374
Switzerland,Greenhouse gases,2012,Index,96.892
Switzerland,Greenhouse gases,2013,Index,98.543
Switzerland,Greenhouse gases,2014,Index,91.186
Switzerland,Greenhouse gases,2015,Index,90.272
Switzerland,Greenhouse gases,2016,Index,90.787
Switzerland,Greenhouse gases,2017,Index,89.15
Switzerland,Greenhouse gases,2018,Index,86.355
Switzerland,Greenhouse gases,2019,Index,85.826
Switzerland,Greenhouse gases,2020,Index,80.818
Switzerland,Greenhouse gases,1990,Kilograms per capita,7.98
Switzerland,Greenhouse gases,1991,Kilograms per capita,8.158
